id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
113,OSS2,113,turbine,40.035484595411255,-72.58664507855934,7.0,3.0,7.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.126615,3943.627985,-7395.126615,3943.627985,2.267748905010435,0
105,OSS1,105,turbine,39.905788185659226,-72.58648674172872,7.0,4.0,7.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.576741,-10457.108088,-7395.576741,-10457.108088,2.437452260248654,0
112,OSS2,112,turbine,40.01927270341928,-72.58662522951212,7.0,4.0,7.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.182881,2143.535976,-7395.182881,2143.535976,4.200763296564663,0
119,OSS1,119,turbine,39.91199015478588,-72.61025160303353,7.0,5.0,7.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.886527,-9766.247097,-9426.886527,-9766.247097,2.2677416405456032,0
126,OSS2,126,turbine,40.02547447057237,-72.61042945188632,7.0,5.0,7.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.492668,2834.396967,-9426.492668,2834.396967,2.267739218593226,0
118,OSS1,118,turbine,39.89577792772504,-72.61022627915456,7.0,6.0,7.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.942793,-11566.339106,-9426.942793,-11566.339106,1.9293230436996969,0
125,OSS2,125,turbine,40.00926256195231,-72.61040398245146,7.0,6.0,7.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.548933,1034.304958,-9426.548933,1034.304958,2.2677656055648243,0
81,OSS1,81,turbine,39.9420062520781,-72.53899546268006,8.0,0.0,8.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.78837,-6438.554044,-3332.78837,-6438.554044,2.437477993521318,0
88,OSS2,88,turbine,40.055490160085945,-72.53905545158277,8.0,0.0,8.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.394511,6162.09002,-3332.394511,6162.09002,2.437474835111058,0
94,OSS1,94,turbine,39.93200576355493,-72.56275443001272,8.0,1.0,8.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5364.154423,-7547.785062,-5364.154423,-7547.785062,1.9293712981801583,0
102,OSS2,102,turbine,40.06170165404431,-72.5628679797031,8.0,1.0,8.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5363.704297,6852.951011,-5363.704297,6852.951011,2.267755925803253,0
95,OSS1,95,turbine,39.9482179090735,-72.56276858273522,8.0,2.0,8.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5364.098157,-5747.693053,-5364.098157,-5747.693053,1.9293561270268185,0
